nlp_model,model,category_id,question_index,precision_mean,precision_std,recall_mean,recall_std,f1_score_mean,f1_score_std,synonyms_precision_dict_mean,synonyms_precision_dict_std,synonyms_recall_dict_mean,synonyms_recall_dict_std,synonyms_f1_dict_mean,synonyms_f1_dict_std,synonyms_precision_snomed_mean,synonyms_precision_snomed_std,synonyms_recall_snomed_mean,synonyms_recall_snomed_std,synonyms_f1_snomed_mean,synonyms_f1_snomed_std,synonyms_precision_wn_mean,synonyms_precision_wn_std,synonyms_recall_wn_mean,synonyms_recall_wn_std,synonyms_f1_wn_mean,synonyms_f1_wn_std,synonyms_lemmatized_precision_dict_mean,synonyms_lemmatized_precision_dict_std,synonyms_lemmatized_recall_dict_mean,synonyms_lemmatized_recall_dict_std,synonyms_lemmatized_f1_dict_mean,synonyms_lemmatized_f1_dict_std,synonyms_lemmatized_precision_snomed_mean,synonyms_lemmatized_precision_snomed_std,synonyms_lemmatized_recall_snomed_mean,synonyms_lemmatized_recall_snomed_std,synonyms_lemmatized_f1_snomed_mean,synonyms_lemmatized_f1_snomed_std,synonyms_lemmatized_precision_wn_mean,synonyms_lemmatized_precision_wn_std,synonyms_lemmatized_recall_wn_mean,synonyms_lemmatized_recall_wn_std,synonyms_lemmatized_f1_wn_mean,synonyms_lemmatized_f1_wn_std
en_core_sci_lg,rephrased_true_answers,3,21,0.6666666666666666,0.0,0.5714285714285714,0.0,0.6153846153846153,0.0,0.6666666666666666,0.0,0.5714285714285714,0.0,0.6153846153846153,0.0,0.6666666666666666,0.0,0.5714285714285714,0.0,0.6153846153846153,0.0,0.6666666666666666,0.0,0.5714285714285714,0.0,0.6153846153846153,0.0,0.6666666666666666,0.0,0.5714285714285714,0.0,0.6153846153846153,0.0,0.6666666666666666,0.0,0.5714285714285714,0.0,0.6153846153846153,0.0,0.6666666666666666,0.0,0.5714285714285714,0.0,0.6153846153846153,0.0
en_core_sci_lg,rephrased_true_answers,3,22,0.3333333333333333,0.0,0.5,0.0,0.4,0.0,0.3333333333333333,0.0,0.5,0.0,0.4,0.0,0.3333333333333333,0.0,0.5,0.0,0.4,0.0,0.3333333333333333,0.0,0.5,0.0,0.4,0.0,0.3333333333333333,0.0,0.5,0.0,0.4,0.0,0.3333333333333333,0.0,0.5,0.0,0.4,0.0,0.3333333333333333,0.0,0.5,0.0,0.4,0.0
en_core_sci_lg,rephrased_true_answers,3,23,0.2857142857142857,0.0,0.25,0.0,0.26666666666666666,0.0,0.2857142857142857,0.0,0.25,0.0,0.26666666666666666,0.0,0.2857142857142857,0.0,0.25,0.0,0.26666666666666666,0.0,0.2857142857142857,0.0,0.25,0.0,0.26666666666666666,0.0,0.2857142857142857,0.0,0.25,0.0,0.26666666666666666,0.0,0.2857142857142857,0.0,0.25,0.0,0.26666666666666666,0.0,0.2857142857142857,0.0,0.25,0.0,0.26666666666666666,0.0
en_core_sci_lg,rephrased_true_answers,4,0,0.3847953216374269,0.009153494644735995,0.3888888888888889,0.0,0.3867867867867868,0.004700443195945525,0.6046783625730995,0.01438406301315656,0.6111111111111112,0.0,0.6078078078078079,0.007386410736485799,0.3847953216374269,0.009153494644735995,0.3888888888888889,0.0,0.3867867867867868,0.004700443195945525,0.4947368421052632,0.01176877882894627,0.5,0.0,0.49729729729729727,0.006043426966215642,0.6596491228070175,0.015691705105261675,0.6666666666666666,0.0,0.6630630630630631,0.008057902621620892,0.439766081871345,0.010461136736841127,0.4444444444444445,0.0,0.442042042042042,0.005371935081080548,0.4947368421052632,0.01176877882894627,0.5,0.0,0.49729729729729727,0.006043426966215642
en_core_sci_lg,rephrased_true_answers,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18666666666666668,0.01825741858350554,0.5,0.0,0.27142857142857146,0.019561519910898814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18666666666666668,0.01825741858350554,0.5,0.0,0.27142857142857146,0.019561519910898814
en_core_sci_lg,rephrased_true_answers,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.28571428571428575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.28571428571428575,0.0
en_core_sci_lg,rephrased_true_answers,4,3,0.2,0.0,0.2,0.0,0.20000000000000004,0.0,0.2,0.0,0.2,0.0,0.20000000000000004,0.0,0.2,0.0,0.2,0.0,0.20000000000000004,0.0,0.2,0.0,0.2,0.0,0.20000000000000004,0.0,0.2,0.0,0.2,0.0,0.20000000000000004,0.0,0.2,0.0,0.2,0.0,0.20000000000000004,0.0,0.2,0.0,0.2,0.0,0.20000000000000004,0.0
en_core_sci_lg,rephrased_true_answers,4,4,0.48235294117647054,0.04460514967089148,0.525,0.05590169943749474,0.5026737967914439,0.04931848603300153,0.5751633986928104,0.01789942998382895,0.625,0.0,0.5989304812834224,0.009763325445724879,0.5058823529411764,0.024607647839237502,0.55,0.02795084971874736,0.5269162210338681,0.024846975916866784,0.48235294117647054,0.04460514967089148,0.525,0.05590169943749474,0.5026737967914439,0.04931848603300153,0.5516339869281046,0.024279968132034896,0.6,0.03423265984407289,0.5746880570409982,0.02766084098576942,0.5176470588235295,0.01610948698544606,0.5625,0.0,0.5390374331550802,0.008786992901152436,0.49411764705882355,0.024607647839237516,0.5375,0.03423265984407289,0.5147950089126561,0.028110918198509013
en_core_sci_lg,rephrased_true_answers,4,5,0.3288888888888889,0.09737289911202955,0.25,0.0,0.27873303167420815,0.039654121810328784,0.37333333333333335,0.0365148371670111,0.3,0.06846531968814576,0.3257918552036199,0.024783826131455487,0.3288888888888889,0.09737289911202955,0.25,0.0,0.27873303167420815,0.039654121810328784,0.3288888888888889,0.09737289911202955,0.25,0.0,0.27873303167420815,0.039654121810328784,0.37333333333333335,0.0365148371670111,0.3,0.06846531968814576,0.3257918552036199,0.024783826131455487,0.3288888888888889,0.09737289911202955,0.25,0.0,0.27873303167420815,0.039654121810328784,0.3288888888888889,0.09737289911202955,0.25,0.0,0.27873303167420815,0.039654121810328784
en_core_sci_lg,rephrased_true_answers,4,6,0.6397222222222222,0.1125068585015,0.7692307692307693,0.09421114395319914,0.6978070872397902,0.10603770053965558,0.7522222222222222,0.08180072141913759,0.9076923076923077,0.03440104580768909,0.8217384395359923,0.06393803051664157,0.6397222222222222,0.1125068585015,0.7692307692307693,0.09421114395319914,0.6978070872397902,0.10603770053965558,0.7411111111111112,0.10596412157767549,0.8923076923076924,0.06880209161537815,0.8088352137295407,0.09238728021841143,0.7594117647058825,0.06643413888723614,0.9076923076923077,0.03440104580768909,0.8264696223316912,0.053614729997498944,0.6449509803921568,0.10120198654161508,0.7692307692307693,0.09421114395319914,0.701247947454844,0.09869331057623894,0.7476470588235294,0.09170624080222745,0.8923076923076924,0.06880209161537815,0.813136288998358,0.08287322322804591
en_core_sci_lg,rephrased_true_answers,4,7,0.1933333333333333,0.11320253890622248,0.3,0.18257418583505536,0.23500000000000001,0.13949313005783953,0.3022222222222222,0.11066577420434429,0.4666666666666666,0.18257418583505536,0.36666666666666664,0.13743685418725535,0.1933333333333333,0.11320253890622248,0.3,0.18257418583505536,0.23500000000000001,0.13949313005783953,0.1933333333333333,0.11320253890622248,0.3,0.18257418583505536,0.23500000000000001,0.13949313005783953,0.1933333333333333,0.11320253890622248,0.3,0.18257418583505536,0.23500000000000001,0.13949313005783953,0.1933333333333333,0.11320253890622248,0.3,0.18257418583505536,0.23500000000000001,0.13949313005783953,0.1933333333333333,0.11320253890622248,0.3,0.18257418583505536,0.23500000000000001,0.13949313005783953
en_core_sci_lg,rephrased_true_answers,4,8,0.45999999999999996,0.054772255750516585,0.6571428571428571,0.07824607964359517,0.5411764705882353,0.0644379479417842,0.45999999999999996,0.054772255750516585,0.6571428571428571,0.07824607964359517,0.5411764705882353,0.0644379479417842,0.45999999999999996,0.054772255750516585,0.6571428571428571,0.07824607964359517,0.5411764705882353,0.0644379479417842,0.45999999999999996,0.054772255750516585,0.6571428571428571,0.07824607964359517,0.5411764705882353,0.0644379479417842,0.45999999999999996,0.054772255750516585,0.6571428571428571,0.07824607964359517,0.5411764705882353,0.0644379479417842,0.45999999999999996,0.054772255750516585,0.6571428571428571,0.07824607964359517,0.5411764705882353,0.0644379479417842,0.45999999999999996,0.054772255750516585,0.6571428571428571,0.07824607964359517,0.5411764705882353,0.0644379479417842
en_core_sci_lg,rephrased_true_answers,4,9,0.15724275724275724,0.014538811318462653,0.25,0.0,0.1927546138072454,0.01061852831873415,0.17152847152847153,0.026795769357788417,0.275,0.055901699437494734,0.2109364319890636,0.035616501241444165,0.15724275724275724,0.014538811318462653,0.25,0.0,0.1927546138072454,0.01061852831873415,0.17152847152847153,0.026795769357788417,0.275,0.055901699437494734,0.2109364319890636,0.035616501241444165,0.23586413586413588,0.021808216977693973,0.375,0.0,0.2891319207108681,0.015927792478101225,0.15724275724275724,0.014538811318462653,0.25,0.0,0.1927546138072454,0.01061852831873415,0.17152847152847153,0.026795769357788417,0.275,0.055901699437494734,0.2109364319890636,0.035616501241444165
en_core_sci_lg,rephrased_true_answers,4,10,0.5217647058823529,0.021573083318696777,0.5875,0.055901699437494734,0.5521687462863933,0.033912106164548136,0.6132679738562092,0.03967298726131642,0.6875,0.0,0.6477124183006536,0.022688307134261173,0.5217647058823529,0.021573083318696777,0.5875,0.055901699437494734,0.5521687462863933,0.033912106164548136,0.5775163398692811,0.020614673345573247,0.65,0.055901699437494734,0.6110516934046346,0.03234201334771252,0.6690196078431373,0.04327962246689067,0.75,0.0,0.7065953654188948,0.024750880510103098,0.5775163398692811,0.020614673345573247,0.65,0.055901699437494734,0.6110516934046346,0.03234201334771252,0.5775163398692811,0.020614673345573247,0.65,0.055901699437494734,0.6110516934046346,0.03234201334771252
en_core_sci_lg,rephrased_true_answers,5,0,0.75,0.0,1.0,0.0,0.8571428571428571,0.0,0.75,0.0,1.0,0.0,0.8571428571428571,0.0,0.75,0.0,1.0,0.0,0.8571428571428571,0.0,0.75,0.0,1.0,0.0,0.8571428571428571,0.0,0.75,0.0,1.0,0.0,0.8571428571428571,0.0,0.75,0.0,1.0,0.0,0.8571428571428571,0.0,0.75,0.0,1.0,0.0,0.8571428571428571,0.0
en_core_sci_lg,rephrased_true_answers,5,1,0.4,0.0,0.5,0.0,0.4444444444444445,0.0,0.4,0.0,0.5,0.0,0.4444444444444445,0.0,0.4,0.0,0.5,0.0,0.4444444444444445,0.0,0.4,0.0,0.5,0.0,0.4444444444444445,0.0,0.4,0.0,0.5,0.0,0.4444444444444445,0.0,0.4,0.0,0.5,0.0,0.4444444444444445,0.0,0.4,0.0,0.5,0.0,0.4444444444444445,0.0
en_core_sci_lg,rephrased_true_answers,5,2,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0
en_core_sci_lg,rephrased_true_answers,5,3,0.7666666666666666,0.22360679774997902,0.9,0.22360679774997896,0.82,0.20493901531919195,0.7666666666666666,0.22360679774997902,0.9,0.22360679774997896,0.82,0.20493901531919195,0.7666666666666666,0.22360679774997902,0.9,0.22360679774997896,0.82,0.20493901531919195,0.7666666666666666,0.22360679774997902,0.9,0.22360679774997896,0.82,0.20493901531919195,0.7666666666666666,0.22360679774997902,0.9,0.22360679774997896,0.82,0.20493901531919195,0.7666666666666666,0.22360679774997902,0.9,0.22360679774997896,0.82,0.20493901531919195,0.7666666666666666,0.22360679774997902,0.9,0.22360679774997896,0.82,0.20493901531919195
en_core_sci_lg,rephrased_true_answers,5,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
en_core_sci_lg,rephrased_true_answers,5,5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0
en_core_sci_lg,rephrased_true_answers,5,6,0.4,0.0,0.6666666666666666,0.0,0.5,0.0,0.4,0.0,0.6666666666666666,0.0,0.5,0.0,0.4,0.0,0.6666666666666666,0.0,0.5,0.0,0.4,0.0,0.6666666666666666,0.0,0.5,0.0,0.4,0.0,0.6666666666666666,0.0,0.5,0.0,0.4,0.0,0.6666666666666666,0.0,0.5,0.0,0.4,0.0,0.6666666666666666,0.0,0.5,0.0
en_core_sci_lg,rephrased_true_answers,5,7,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896
en_core_sci_lg,rephrased_true_answers,5,8,0.2857142857142857,0.0,0.4,0.0,0.3333333333333333,0.0,0.42857142857142855,0.0,0.6,0.0,0.5,0.0,0.2857142857142857,0.0,0.4,0.0,0.3333333333333333,0.0,0.42857142857142855,0.0,0.6,0.0,0.5,0.0,0.42857142857142855,0.0,0.6,0.0,0.5,0.0,0.2857142857142857,0.0,0.4,0.0,0.3333333333333333,0.0,0.42857142857142855,0.0,0.6,0.0,0.5,0.0
en_core_sci_lg,rephrased_true_answers,5,9,0.7333333333333333,0.14907119849998599,0.7333333333333333,0.14907119849998599,0.7333333333333333,0.14907119849998599,0.7333333333333333,0.14907119849998599,0.7333333333333333,0.14907119849998599,0.7333333333333333,0.14907119849998599,0.7333333333333333,0.14907119849998599,0.7333333333333333,0.14907119849998599,0.7333333333333333,0.14907119849998599,0.7333333333333333,0.14907119849998599,0.7333333333333333,0.14907119849998599,0.7333333333333333,0.14907119849998599,0.7333333333333333,0.14907119849998599,0.7333333333333333,0.14907119849998599,0.7333333333333333,0.14907119849998599,0.7333333333333333,0.14907119849998599,0.7333333333333333,0.14907119849998599,0.7333333333333333,0.14907119849998599,0.7333333333333333,0.14907119849998599,0.7333333333333333,0.14907119849998599,0.7333333333333333,0.14907119849998599
en_core_sci_lg,rephrased_true_answers,5,10,0.5714285714285714,0.0,0.8,0.0,0.6666666666666666,0.0,0.5714285714285714,0.0,0.8,0.0,0.6666666666666666,0.0,0.5714285714285714,0.0,0.8,0.0,0.6666666666666666,0.0,0.5714285714285714,0.0,0.8,0.0,0.6666666666666666,0.0,0.5714285714285714,0.0,0.8,0.0,0.6666666666666666,0.0,0.5714285714285714,0.0,0.8,0.0,0.6666666666666666,0.0,0.5714285714285714,0.0,0.8,0.0,0.6666666666666666,0.0
en_core_sci_lg,rephrased_true_answers,5,11,0.2,0.0,0.25,0.0,0.22222222222222224,0.0,0.4,0.0,0.5,0.0,0.4444444444444445,0.0,0.2,0.0,0.25,0.0,0.22222222222222224,0.0,0.2,0.0,0.25,0.0,0.22222222222222224,0.0,0.4,0.0,0.5,0.0,0.4444444444444445,0.0,0.2,0.0,0.25,0.0,0.22222222222222224,0.0,0.2,0.0,0.25,0.0,0.22222222222222224,0.0
en_core_sci_lg,rephrased_true_answers,5,12,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
en_core_sci_lg,rephrased_true_answers,5,13,0.21777777777777776,0.009938079899999053,0.3333333333333333,0.0,0.2633333333333333,0.007453559924999297,0.32666666666666666,0.014907119849998597,0.5,0.0,0.395,0.011180339887498985,0.21777777777777776,0.009938079899999053,0.3333333333333333,0.0,0.2633333333333333,0.007453559924999297,0.21777777777777776,0.009938079899999053,0.3333333333333333,0.0,0.2633333333333333,0.007453559924999297,0.32666666666666666,0.014907119849998597,0.5,0.0,0.395,0.011180339887498985,0.21777777777777776,0.009938079899999053,0.3333333333333333,0.0,0.2633333333333333,0.007453559924999297,0.21777777777777776,0.009938079899999053,0.3333333333333333,0.0,0.2633333333333333,0.007453559924999297
en_core_sci_lg,rephrased_true_answers,5,14,0.3333333333333333,0.0,0.5,0.0,0.4,0.0,0.3333333333333333,0.0,0.5,0.0,0.4,0.0,0.3333333333333333,0.0,0.5,0.0,0.4,0.0,0.3333333333333333,0.0,0.5,0.0,0.4,0.0,0.3333333333333333,0.0,0.5,0.0,0.4,0.0,0.3333333333333333,0.0,0.5,0.0,0.4,0.0,0.3333333333333333,0.0,0.5,0.0,0.4,0.0
en_core_sci_lg,rephrased_true_answers,5,15,0.25,0.0,0.3333333333333333,0.0,0.28571428571428575,0.0,0.25,0.0,0.3333333333333333,0.0,0.28571428571428575,0.0,0.25,0.0,0.3333333333333333,0.0,0.28571428571428575,0.0,0.25,0.0,0.3333333333333333,0.0,0.28571428571428575,0.0,0.25,0.0,0.3333333333333333,0.0,0.28571428571428575,0.0,0.25,0.0,0.3333333333333333,0.0,0.28571428571428575,0.0,0.25,0.0,0.3333333333333333,0.0,0.28571428571428575,0.0
en_core_sci_lg,rephrased_true_answers,5,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19333333333333333,0.014907119849998596,0.25,0.0,0.2177777777777778,0.009938079899999053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
en_core_sci_lg,rephrased_true_answers,5,17,0.258989898989899,0.029086261553560408,0.4,0.09128709291752768,0.31320728291316524,0.04763108473666448,0.3312121212121212,0.04537050311381546,0.5,0.0,0.397016806722689,0.03327044004273103,0.258989898989899,0.029086261553560408,0.4,0.09128709291752768,0.31320728291316524,0.04763108473666448,0.29939393939393943,0.050395588449485176,0.4666666666666666,0.13944333775567921,0.3634033613445379,0.07911001538543838,0.3312121212121212,0.04537050311381546,0.5,0.0,0.397016806722689,0.03327044004273103,0.258989898989899,0.029086261553560408,0.4,0.09128709291752768,0.31320728291316524,0.04763108473666448,0.29939393939393943,0.050395588449485176,0.4666666666666666,0.13944333775567921,0.3634033613445379,0.07911001538543838
en_core_sci_lg,rephrased_true_answers,5,18,0.5,0.0,0.6666666666666666,0.0,0.5714285714285715,0.0,0.5,0.0,0.6666666666666666,0.0,0.5714285714285715,0.0,0.5,0.0,0.6666666666666666,0.0,0.5714285714285715,0.0,0.5,0.0,0.6666666666666666,0.0,0.5714285714285715,0.0,0.5,0.0,0.6666666666666666,0.0,0.5714285714285715,0.0,0.5,0.0,0.6666666666666666,0.0,0.5714285714285715,0.0,0.5,0.0,0.6666666666666666,0.0,0.5714285714285715,0.0
en_core_sci_lg,rephrased_true_answers,5,19,0.26,0.1341640786499874,0.3,0.11180339887498948,0.2777777777777778,0.12422599874998831,0.26,0.1341640786499874,0.3,0.11180339887498948,0.2777777777777778,0.12422599874998831,0.26,0.1341640786499874,0.3,0.11180339887498948,0.2777777777777778,0.12422599874998831,0.26,0.1341640786499874,0.3,0.11180339887498948,0.2777777777777778,0.12422599874998831,0.26,0.1341640786499874,0.3,0.11180339887498948,0.2777777777777778,0.12422599874998831,0.26,0.1341640786499874,0.3,0.11180339887498948,0.2777777777777778,0.12422599874998831,0.26,0.1341640786499874,0.3,0.11180339887498948,0.2777777777777778,0.12422599874998831
en_core_sci_lg,rephrased_true_answers,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5,0.0,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5,0.0,0.4444444444444445,0.0,0.4,0.0,0.5,0.0,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5,0.0,0.4444444444444445,0.0
en_core_sci_lg,rephrased_true_answers,5,21,0.6666666666666666,0.0,0.5714285714285714,0.0,0.6153846153846153,0.0,0.6666666666666666,0.0,0.5714285714285714,0.0,0.6153846153846153,0.0,0.6666666666666666,0.0,0.5714285714285714,0.0,0.6153846153846153,0.0,0.6666666666666666,0.0,0.5714285714285714,0.0,0.6153846153846153,0.0,0.6666666666666666,0.0,0.5714285714285714,0.0,0.6153846153846153,0.0,0.6666666666666666,0.0,0.5714285714285714,0.0,0.6153846153846153,0.0,0.6666666666666666,0.0,0.5714285714285714,0.0,0.6153846153846153,0.0
en_core_sci_lg,rephrased_true_answers,5,22,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0
en_core_sci_lg,rephrased_true_answers,5,23,0.2857142857142857,0.0,0.25,0.0,0.26666666666666666,0.0,0.2857142857142857,0.0,0.25,0.0,0.26666666666666666,0.0,0.2857142857142857,0.0,0.25,0.0,0.26666666666666666,0.0,0.2857142857142857,0.0,0.25,0.0,0.26666666666666666,0.0,0.2857142857142857,0.0,0.25,0.0,0.26666666666666666,0.0,0.2857142857142857,0.0,0.25,0.0,0.26666666666666666,0.0,0.2857142857142857,0.0,0.25,0.0,0.26666666666666666,0.0
en_core_sci_lg,rephrased_true_answers,6,0,0.7857142857142857,0.0,0.7333333333333333,0.0,0.7586206896551724,0.0,0.7857142857142857,0.0,0.7333333333333333,0.0,0.7586206896551724,0.0,0.7857142857142857,0.0,0.7333333333333333,0.0,0.7586206896551724,0.0,0.7857142857142857,0.0,0.7333333333333333,0.0,0.7586206896551724,0.0,0.7857142857142857,0.0,0.7333333333333333,0.0,0.7586206896551724,0.0,0.7857142857142857,0.0,0.7333333333333333,0.0,0.7586206896551724,0.0,0.7857142857142857,0.0,0.7333333333333333,0.0,0.7586206896551724,0.0
en_core_sci_lg,rephrased_true_answers,6,1,0.7692307692307693,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0
en_core_sci_lg,rephrased_true_answers,6,2,0.38730158730158726,0.09228217049999131,0.7,0.11180339887498947,0.49790209790209783,0.10633050522376622,0.38730158730158726,0.09228217049999131,0.7,0.11180339887498947,0.49790209790209783,0.10633050522376622,0.38730158730158726,0.09228217049999131,0.7,0.11180339887498947,0.49790209790209783,0.10633050522376622,0.38730158730158726,0.09228217049999131,0.7,0.11180339887498947,0.49790209790209783,0.10633050522376622,0.39285714285714285,0.07985957062499248,0.7,0.11180339887498947,0.503030303030303,0.09486348995453651,0.39285714285714285,0.07985957062499248,0.7,0.11180339887498947,0.503030303030303,0.09486348995453651,0.39285714285714285,0.07985957062499248,0.7,0.11180339887498947,0.503030303030303,0.09486348995453651
en_core_sci_lg,rephrased_true_answers,6,3,0.2634920634920635,0.09228217049999132,0.55,0.11180339887498948,0.3552447552447552,0.10633050522376622,0.2634920634920635,0.09228217049999132,0.55,0.11180339887498948,0.3552447552447552,0.10633050522376622,0.2634920634920635,0.09228217049999132,0.55,0.11180339887498948,0.3552447552447552,0.10633050522376622,0.2634920634920635,0.09228217049999132,0.55,0.11180339887498948,0.3552447552447552,0.10633050522376622,0.2857142857142857,0.07985957062499248,0.55,0.11180339887498948,0.37575757575757573,0.09486348995453651,0.2857142857142857,0.07985957062499248,0.55,0.11180339887498948,0.37575757575757573,0.09486348995453651,0.2857142857142857,0.07985957062499248,0.55,0.11180339887498948,0.37575757575757573,0.09486348995453651
en_core_sci_lg,rephrased_true_answers,6,4,0.14285714285714285,0.0,0.2,0.0,0.16666666666666666,0.0,0.14285714285714285,0.0,0.2,0.0,0.16666666666666666,0.0,0.14285714285714285,0.0,0.2,0.0,0.16666666666666666,0.0,0.14285714285714285,0.0,0.2,0.0,0.16666666666666666,0.0,0.14285714285714285,0.0,0.2,0.0,0.16666666666666666,0.0,0.14285714285714285,0.0,0.2,0.0,0.16666666666666666,0.0,0.14285714285714285,0.0,0.2,0.0,0.16666666666666666,0.0
en_core_sci_lg,rephrased_true_answers,6,5,0.3333333333333333,0.04082482904638632,0.45714285714285713,0.06388765649999398,0.3852941176470588,0.04893988615380512,0.3333333333333333,0.04082482904638632,0.45714285714285713,0.06388765649999398,0.3852941176470588,0.04893988615380512,0.3333333333333333,0.04082482904638632,0.45714285714285713,0.06388765649999398,0.3852941176470588,0.04893988615380512,0.3333333333333333,0.04082482904638632,0.45714285714285713,0.06388765649999398,0.3852941176470588,0.04893988615380512,0.3333333333333333,0.04082482904638632,0.45714285714285713,0.06388765649999398,0.3852941176470588,0.04893988615380512,0.3333333333333333,0.04082482904638632,0.45714285714285713,0.06388765649999398,0.3852941176470588,0.04893988615380512,0.3333333333333333,0.04082482904638632,0.45714285714285713,0.06388765649999398,0.3852941176470588,0.04893988615380512
en_core_sci_lg,rephrased_true_answers,6,6,0.125,0.0,0.25,0.0,0.16666666666666666,0.0,0.25,0.0,0.5,0.0,0.3333333333333333,0.0,0.125,0.0,0.25,0.0,0.16666666666666666,0.0,0.125,0.0,0.25,0.0,0.16666666666666666,0.0,0.125,0.0,0.25,0.0,0.16666666666666666,0.0,0.125,0.0,0.25,0.0,0.16666666666666666,0.0,0.125,0.0,0.25,0.0,0.16666666666666666,0.0
en_core_sci_lg,rephrased_true_answers,6,7,0.24,0.02236067977499789,0.2,0.0,0.2177777777777778,0.009938079899999053,0.48,0.04472135954999578,0.4,0.0,0.4355555555555556,0.019876159799998107,0.24,0.02236067977499789,0.2,0.0,0.2177777777777778,0.009938079899999053,0.24,0.02236067977499789,0.2,0.0,0.2177777777777778,0.009938079899999053,0.24,0.02236067977499789,0.2,0.0,0.2177777777777778,0.009938079899999053,0.24,0.02236067977499789,0.2,0.0,0.2177777777777778,0.009938079899999053,0.24,0.02236067977499789,0.2,0.0,0.2177777777777778,0.009938079899999053
