model,subfolder,category_id,question_index,num_iterations,GPT1_mean,GPT2_mean,GPT3_mean,GPT4_mean,GPT5_mean,GPT_overall_score_mean,GPT_overall_score_wo_Q4&5_mean,GPT1_std,GPT2_std,GPT3_std,GPT4_std,GPT5_std,GPT_overall_score_std,GPT_overall_score_wo_Q4&5_std,nlp_model,precision_mean,precision_std,recall_mean,recall_std,f1_score_mean,f1_score_std,synonyms_precision_dict_mean,synonyms_precision_dict_std,synonyms_recall_dict_mean,synonyms_recall_dict_std,synonyms_f1_dict_mean,synonyms_f1_dict_std,synonyms_precision_snomed_mean,synonyms_precision_snomed_std,synonyms_recall_snomed_mean,synonyms_recall_snomed_std,synonyms_f1_snomed_mean,synonyms_f1_snomed_std,synonyms_precision_wn_mean,synonyms_precision_wn_std,synonyms_recall_wn_mean,synonyms_recall_wn_std,synonyms_f1_wn_mean,synonyms_f1_wn_std,synonyms_lemmatized_precision_dict_mean,synonyms_lemmatized_precision_dict_std,synonyms_lemmatized_recall_dict_mean,synonyms_lemmatized_recall_dict_std,synonyms_lemmatized_f1_dict_mean,synonyms_lemmatized_f1_dict_std,synonyms_lemmatized_precision_snomed_mean,synonyms_lemmatized_precision_snomed_std,synonyms_lemmatized_recall_snomed_mean,synonyms_lemmatized_recall_snomed_std,synonyms_lemmatized_f1_snomed_mean,synonyms_lemmatized_f1_snomed_std,synonyms_lemmatized_precision_wn_mean,synonyms_lemmatized_precision_wn_std,synonyms_lemmatized_recall_wn_mean,synonyms_lemmatized_recall_wn_std,synonyms_lemmatized_f1_wn_mean,synonyms_lemmatized_f1_wn_std
Claude,Claude,4,8,5,4.0,4.2,4.0,5.0,5.0,4.44,4.066666666666666,0.0,0.4472135954999579,0.0,0.0,0.0,0.0894427190999912,0.1490711984999859,en_core_sci_lg,0.06465398400882272,0.05942189153770786,0.2571428571428571,0.23473823893078546,0.10323670137911625,0.0946591056317533,0.09976853040256822,0.06082189148236623,0.39999999999999997,0.23473823893078544,0.15957085709407692,0.09636925481998715,0.06465398400882272,0.05942189153770786,0.2571428571428571,0.23473823893078546,0.10323670137911625,0.0946591056317533,0.09976853040256822,0.06082189148236623,0.39999999999999997,0.23473823893078544,0.15957085709407692,0.09636925481998715,0.10877689360447981,0.05222130027962829,0.42857142857142855,0.20203050891044214,0.17342743813332048,0.0828012016588728,0.0652991452991453,0.05987360978721521,0.2571428571428571,0.23473823893078546,0.10409018644312762,0.0952922504982202,0.1013694861970724,0.060366028786978373,0.39999999999999997,0.23473823893078544,0.16166273225096756,0.09585760225516342
Claude,Claude,4,9,5,4.0,4.0,4.0,5.0,5.0,4.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en_core_sci_lg,0.08054148749800924,0.010906871534268371,0.25,0.0,0.12150411361781407,0.012450291905059342,0.1456983596114031,0.0346116402948986,0.45,0.06846531968814577,0.21947881547092227,0.04595511407983398,0.08054148749800924,0.010906871534268371,0.25,0.0,0.12150411361781407,0.012450291905059342,0.08054148749800924,0.010906871534268371,0.25,0.0,0.12150411361781407,0.012450291905059342,0.16354312354312356,0.03196134871587246,0.5,0.08838834764831843,0.2454607106000295,0.0425623948008216,0.08228438228438228,0.013130393571568918,0.25,0.0,0.12334955034645438,0.014768010185429272,0.08228438228438228,0.013130393571568918,0.25,0.0,0.12334955034645438,0.014768010185429272
Claude,Claude,4,10,5,4.0,4.0,4.0,5.0,5.0,4.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en_core_sci_lg,0.18222180118731843,0.017376839139299004,0.3125,0.044194173824159216,0.22988518727649163,0.024881361684168896,0.20459454338764682,0.027615697373733216,0.35,0.05590169943749475,0.25786498525628965,0.035870800275402674,0.18911835291145634,0.031067561865796026,0.325,0.06846531968814576,0.2387740761653805,0.042796145811556975,0.18222180118731843,0.017376839139299004,0.3125,0.044194173824159216,0.22988518727649163,0.024881361684168896,0.21307839669908635,0.04072279926625271,0.3625,0.08149003006503311,0.26802237308809607,0.053777428855604395,0.19044110423420768,0.0306441570334369,0.325,0.06846531968814576,0.23983115861781182,0.04250532352124793,0.19044110423420768,0.0306441570334369,0.325,0.06846531968814576,0.23983115861781182,0.04250532352124793
Claude,Claude,5,0,5,4.6,4.6,5.0,5.0,5.0,4.84,4.7333333333333325,0.5477225575051662,0.5477225575051662,0.0,0.0,0.0,0.2190890230020666,0.3651483716701111,en_core_sci_lg,0.04457195163077517,0.013265742513028844,0.5333333333333333,0.18257418583505539,0.08217552174998984,0.02459486177799972,0.04457195163077517,0.013265742513028844,0.5333333333333333,0.18257418583505539,0.08217552174998984,0.02459486177799972,0.04457195163077517,0.013265742513028844,0.5333333333333333,0.18257418583505539,0.08217552174998984,0.02459486177799972,0.04911740617622971,0.017009267615510807,0.6,0.27888667551135854,0.09068616004786217,0.032084588147777295,0.04457195163077517,0.013265742513028844,0.5333333333333333,0.18257418583505539,0.08217552174998984,0.02459486177799972,0.04457195163077517,0.013265742513028844,0.5333333333333333,0.18257418583505539,0.08217552174998984,0.02459486177799972,0.04911740617622971,0.017009267615510807,0.6,0.27888667551135854,0.09068616004786217,0.032084588147777295
Claude,Claude,5,1,5,3.4,3.2,4.0,5.0,4.8,4.08,3.5333333333333328,0.894427190999916,0.8366600265340757,0.7071067811865476,0.0,0.447213595499958,0.5403702434442517,0.7673909622147556,en_core_sci_lg,0.03148101194500789,0.024567210588242065,0.25,0.1767766952966369,0.05587985114300903,0.043116390054993056,0.07476757944557133,0.039879443795130955,0.6,0.2850438562747845,0.1328708133971292,0.06983673679786777,0.03148101194500789,0.024567210588242065,0.25,0.1767766952966369,0.05587985114300903,0.043116390054993056,0.03148101194500789,0.024567210588242065,0.25,0.1767766952966369,0.05587985114300903,0.043116390054993056,0.058650793650793655,0.03267561076496801,0.45,0.2091650066335189,0.1036669423766198,0.056490523746186766,0.051243386243386244,0.019249846778195794,0.4,0.13693063937629152,0.09076371657016817,0.033529748158825486,0.051243386243386244,0.019249846778195794,0.4,0.13693063937629152,0.09076371657016817,0.033529748158825486
Claude,Claude,5,2,5,4.8,4.8,5.0,5.0,5.0,4.92,4.866666666666666,0.447213595499958,0.447213595499958,0.0,0.0,0.0,0.1788854381999833,0.2981423969999721,en_core_sci_lg,0.028090849052111604,0.00227277434110142,0.5,0.0,0.05317913472136239,0.004088991920390598,0.028090849052111604,0.00227277434110142,0.5,0.0,0.05317913472136239,0.004088991920390598,0.05618169810422321,0.00454554868220284,1.0,0.0,0.10635826944272478,0.008177983840781196,0.028090849052111604,0.00227277434110142,0.5,0.0,0.05317913472136239,0.004088991920390598,0.028570261437908494,0.0023437177383258106,0.5,0.0,0.054037053417858374,0.004203813948231741,0.028570261437908494,0.0023437177383258106,0.5,0.0,0.054037053417858374,0.004203813948231741,0.028570261437908494,0.0023437177383258106,0.5,0.0,0.054037053417858374,0.004203813948231741
Claude,Claude,5,3,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en_core_sci_lg,0.0328223660955145,0.018992764603979913,0.6,0.22360679774997896,0.0621594684385382,0.03525981691318447,0.0328223660955145,0.018992764603979913,0.6,0.22360679774997896,0.0621594684385382,0.03525981691318447,0.0328223660955145,0.018992764603979913,0.6,0.22360679774997896,0.0621594684385382,0.03525981691318447,0.0328223660955145,0.018992764603979913,0.6,0.22360679774997896,0.0621594684385382,0.03525981691318447,0.03377115842633084,0.019751812622051394,0.6,0.22360679774997896,0.06385340725197095,0.036574472344279296,0.03377115842633084,0.019751812622051394,0.6,0.22360679774997896,0.06385340725197095,0.036574472344279296,0.03377115842633084,0.019751812622051394,0.6,0.22360679774997896,0.06385340725197095,0.036574472344279296
Claude,Claude,5,4,5,4.2,4.2,5.0,5.0,5.0,4.68,4.466666666666667,0.4472135954999578,0.4472135954999578,0.0,0.0,0.0,0.1788854381999833,0.2981423969999719,en_core_sci_lg,0.032932385189567134,0.012894830945999294,0.6,0.22360679774997896,0.06242015294646873,0.02437699670033532,0.032932385189567134,0.012894830945999294,0.6,0.22360679774997896,0.06242015294646873,0.02437699670033532,0.032932385189567134,0.012894830945999294,0.6,0.22360679774997896,0.06242015294646873,0.02437699670033532,0.032932385189567134,0.012894830945999294,0.6,0.22360679774997896,0.06242015294646873,0.02437699670033532,0.032932385189567134,0.012894830945999294,0.6,0.22360679774997896,0.06242015294646873,0.02437699670033532,0.032932385189567134,0.012894830945999294,0.6,0.22360679774997896,0.06242015294646873,0.02437699670033532,0.032932385189567134,0.012894830945999294,0.6,0.22360679774997896,0.06242015294646873,0.02437699670033532
Claude,Claude,5,5,5,4.8,4.8,5.0,5.0,5.0,4.92,4.866666666666666,0.447213595499958,0.447213595499958,0.0,0.0,0.0,0.1788854381999833,0.2981423969999721,en_core_sci_lg,0.05217444717444718,0.015453638863057284,0.9,0.22360679774997896,0.09860805860805862,0.02895209918149729,0.05217444717444718,0.015453638863057284,0.9,0.22360679774997896,0.09860805860805862,0.02895209918149729,0.05217444717444718,0.015453638863057284,0.9,0.22360679774997896,0.09860805860805862,0.02895209918149729,0.05217444717444718,0.015453638863057284,0.9,0.22360679774997896,0.09860805860805862,0.02895209918149729,0.055602588429912905,0.016929436817050156,0.9,0.22360679774997896,0.10470559251047055,0.03156756434304795,0.055602588429912905,0.016929436817050156,0.9,0.22360679774997896,0.10470559251047055,0.03156756434304795,0.055602588429912905,0.016929436817050156,0.9,0.22360679774997896,0.10470559251047055,0.03156756434304795
Claude,Claude,5,6,5,4.6,4.6,5.0,5.0,5.0,4.84,4.7333333333333325,0.5477225575051662,0.5477225575051662,0.0,0.0,0.0,0.2190890230020666,0.3651483716701111,en_core_sci_lg,0.022619416758951644,0.001601313416382143,0.3333333333333333,0.0,0.04235393309634491,0.002819735079673927,0.022619416758951644,0.001601313416382143,0.3333333333333333,0.0,0.04235393309634491,0.002819735079673927,0.02661941675895164,0.00750799820644418,0.39999999999999997,0.14907119849998596,0.04990110290766567,0.01433932026272198,0.027381321520856407,0.011406613456367395,0.4,0.14907119849998596,0.0512428219852338,0.02120067079245727,0.022619416758951644,0.001601313416382143,0.3333333333333333,0.0,0.04235393309634491,0.002819735079673927,0.02661941675895164,0.00750799820644418,0.39999999999999997,0.14907119849998596,0.04990110290766567,0.01433932026272198,0.027381321520856407,0.011406613456367395,0.4,0.14907119849998596,0.0512428219852338,0.02120067079245727
Claude,Claude,5,7,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en_core_sci_lg,0.0,0.0,0.0,0.0,0.0,0.0,0.01990740740740741,0.018325820336756803,0.3,0.27386127875258304,0.037322515212981744,0.03432130200097387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02060897435897436,0.018995489144104715,0.3,0.27386127875258304,0.03855042016806723,0.03548881497426568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Claude,Claude,5,8,5,4.4,4.4,5.0,5.0,5.0,4.76,4.6,0.547722557505166,0.547722557505166,0.0,0.0,0.0,0.2190890230020666,0.3651483716701107,en_core_sci_lg,0.13277777777777777,0.02472066162365221,0.48,0.1095445115010332,0.2078343685300207,0.04015588022759985,0.13277777777777777,0.02472066162365221,0.48,0.1095445115010332,0.2078343685300207,0.04015588022759985,0.13277777777777777,0.02472066162365221,0.48,0.1095445115010332,0.2078343685300207,0.04015588022759985,0.13277777777777777,0.02472066162365221,0.48,0.1095445115010332,0.2078343685300207,0.04015588022759985,0.13277777777777777,0.02472066162365221,0.48,0.1095445115010332,0.2078343685300207,0.04015588022759985,0.13277777777777777,0.02472066162365221,0.48,0.1095445115010332,0.2078343685300207,0.04015588022759985,0.13277777777777777,0.02472066162365221,0.48,0.1095445115010332,0.2078343685300207,0.04015588022759985
Claude,Claude,5,9,5,3.4,3.2,3.8,5.0,4.4,3.96,3.4666666666666663,1.51657508881031,1.6431676725154984,1.095445115010332,0.0,0.5477225575051663,0.9528903399657276,1.4063348739819326,en_core_sci_lg,0.055555745067940185,0.015018414385816957,0.8,0.18257418583505539,0.10382718284405738,0.027760533820015216,0.055555745067940185,0.015018414385816957,0.8,0.18257418583505539,0.10382718284405738,0.027760533820015216,0.055555745067940185,0.015018414385816957,0.8,0.18257418583505539,0.10382718284405738,0.027760533820015216,0.055555745067940185,0.015018414385816957,0.8,0.18257418583505539,0.10382718284405738,0.027760533820015216,0.055555745067940185,0.015018414385816957,0.8,0.18257418583505539,0.10382718284405738,0.027760533820015216,0.055555745067940185,0.015018414385816957,0.8,0.18257418583505539,0.10382718284405738,0.027760533820015216,0.055555745067940185,0.015018414385816957,0.8,0.18257418583505539,0.10382718284405738,0.027760533820015216
Claude,Claude,5,10,5,3.0,3.0,3.0,5.0,4.2,3.64,3.0,0.0,0.0,0.0,0.0,0.4472135954999578,0.0894427190999914,0.0,en_core_sci_lg,0.13216749797394958,0.038378436957602936,0.72,0.22803508501982758,0.22290962621607782,0.06494689442194164,0.14895071475716637,0.032251115425859074,0.8,0.14142135623730953,0.2506276668373443,0.05114978111775649,0.13216749797394958,0.038378436957602936,0.72,0.22803508501982758,0.22290962621607782,0.06494689442194164,0.13216749797394958,0.038378436957602936,0.72,0.22803508501982758,0.22290962621607782,0.06494689442194164,0.1503752161816678,0.034341237668523796,0.8,0.14142135623730953,0.25264379586960234,0.0542999125940816,0.133591999398451,0.04088838309643923,0.72,0.22803508501982758,0.2249257552483359,0.06848348239115727,0.133591999398451,0.04088838309643923,0.72,0.22803508501982758,0.2249257552483359,0.06848348239115727
Claude,Claude,5,11,5,2.4,2.0,2.6,5.0,3.4,3.08,2.333333333333333,0.5477225575051661,0.0,0.5477225575051662,0.0,0.5477225575051661,0.2683281572999748,0.3333333333333332,en_core_sci_lg,0.06574467324467324,0.007901489893316248,0.5,0.0,0.11607028072178256,0.01242403629221348,0.06574467324467324,0.007901489893316248,0.5,0.0,0.11607028072178256,0.01242403629221348,0.06574467324467324,0.007901489893316248,0.5,0.0,0.11607028072178256,0.01242403629221348,0.07115007865007865,0.00710944724323459,0.55,0.1118033988749895,0.12582637828275817,0.013372262700815537,0.06657800657800658,0.00769064554052509,0.5,0.0,0.11737747026426622,0.012111728351228397,0.06657800657800658,0.00769064554052509,0.5,0.0,0.11737747026426622,0.012111728351228397,0.07198341198341199,0.0059996220830060894,0.55,0.1118033988749895,0.12713356782524182,0.01180135686416779
Claude,Claude,5,12,5,2.0,1.8,2.8,5.0,3.0,2.92,2.2,0.0,0.4472135954999579,0.4472135954999579,0.0,0.7071067811865476,0.3033150177620621,0.2981423969999718,en_core_sci_lg,0.0058823529411764705,0.013153341044116409,0.06666666666666667,0.14907119849998596,0.010810810810810811,0.024173707864862594,0.0058823529411764705,0.013153341044116409,0.06666666666666667,0.14907119849998596,0.010810810810810811,0.024173707864862594,0.0058823529411764705,0.013153341044116409,0.06666666666666667,0.14907119849998596,0.010810810810810811,0.024173707864862594,0.0058823529411764705,0.013153341044116409,0.06666666666666667,0.14907119849998596,0.010810810810810811,0.024173707864862594,0.0058823529411764705,0.013153341044116409,0.06666666666666667,0.14907119849998596,0.010810810810810811,0.024173707864862594,0.0058823529411764705,0.013153341044116409,0.06666666666666667,0.14907119849998596,0.010810810810810811,0.024173707864862594,0.0058823529411764705,0.013153341044116409,0.06666666666666667,0.14907119849998596,0.010810810810810811,0.024173707864862594
Claude,Claude,5,13,5,4.0,3.6,4.2,5.0,4.8,4.32,3.9333333333333327,0.0,0.5477225575051662,0.447213595499958,0.0,0.4472135954999579,0.2280350850198273,0.2788866755113584,en_core_sci_lg,0.06203225873957581,0.017358432794337377,0.4,0.09128709291752768,0.10726729260176841,0.02912052503768782,0.06203225873957581,0.017358432794337377,0.4,0.09128709291752768,0.10726729260176841,0.02912052503768782,0.06743766414498122,0.018428066915118422,0.4333333333333333,0.09128709291752769,0.11656961818316376,0.03081257235444563,0.06203225873957581,0.017358432794337377,0.4,0.09128709291752768,0.10726729260176841,0.02912052503768782,0.06758781429513136,0.019122812707357623,0.4333333333333333,0.0912870929175277,0.11679110212557793,0.03186079497846516,0.06203225873957581,0.017358432794337377,0.4,0.09128709291752768,0.10726729260176841,0.02912052503768782,0.06203225873957581,0.017358432794337377,0.4,0.09128709291752768,0.10726729260176841,0.02912052503768782
Claude,Claude,5,14,5,3.4,3.2,3.8,4.8,4.8,4.0,3.4666666666666663,0.5477225575051662,0.8366600265340756,0.447213595499958,0.4472135954999578,0.4472135954999578,0.4898979485566357,0.5577733510227172,en_core_sci_lg,0.020244716351501667,0.018503116695224895,0.3,0.27386127875258304,0.037927663734115345,0.03465983991292658,0.026911383018168332,0.015072345884686898,0.4,0.22360679774997896,0.05042766373411535,0.028236767008611195,0.020244716351501667,0.018503116695224895,0.3,0.27386127875258304,0.037927663734115345,0.03465983991292658,0.03336299592139414,0.0011124706395316546,0.5,0.0,0.06254887585532747,0.001955225125087181,0.03501003466520708,0.0014117432101911898,0.5,0.0,0.06543288839451242,0.0024639604900334585,0.03501003466520708,0.0014117432101911898,0.5,0.0,0.06543288839451242,0.0024639604900334585,0.03501003466520708,0.0014117432101911898,0.5,0.0,0.06543288839451242,0.0024639604900334585
Claude,Claude,5,15,5,3.4,3.0,3.8,5.0,4.0,3.84,3.4,0.5477225575051662,0.0,0.4472135954999579,0.0,0.0,0.1673320053068151,0.2788866755113585,en_core_sci_lg,0.037726892990050886,0.011502355786846417,0.4666666666666666,0.18257418583505536,0.06976860537836146,0.021701240387871763,0.037726892990050886,0.011502355786846417,0.4666666666666666,0.18257418583505536,0.06976860537836146,0.021701240387871763,0.037726892990050886,0.011502355786846417,0.4666666666666666,0.18257418583505536,0.06976860537836146,0.021701240387871763,0.037726892990050886,0.011502355786846417,0.4666666666666666,0.18257418583505536,0.06976860537836146,0.021701240387871763,0.043787499050656944,0.014264506643109447,0.5333333333333333,0.18257418583505536,0.08087971648947259,0.026332885247672612,0.037726892990050886,0.011502355786846417,0.4666666666666666,0.18257418583505536,0.06976860537836146,0.021701240387871763,0.037726892990050886,0.011502355786846417,0.4666666666666666,0.18257418583505536,0.06976860537836146,0.021701240387871763
Claude,Claude,5,16,5,3.8,3.2,4.0,5.0,4.2,4.04,3.6666666666666665,0.4472135954999578,0.8366600265340756,0.7071067811865476,0.0,0.8366600265340756,0.5366563145999494,0.6236095644623235,en_core_sci_lg,0.015592334494773518,0.014323111160360622,0.15,0.13693063937629152,0.02823620823620824,0.02590779733187007,0.015592334494773518,0.014323111160360622,0.15,0.13693063937629152,0.02823620823620824,0.02590779733187007,0.015592334494773518,0.014323111160360622,0.15,0.13693063937629152,0.02823620823620824,0.02590779733187007,0.015592334494773518,0.014323111160360622,0.15,0.13693063937629152,0.02823620823620824,0.02590779733187007,0.01645196908354803,0.015123823784540028,0.15,0.13693063937629152,0.029636945916015685,0.027207550285888414,0.01645196908354803,0.015123823784540028,0.15,0.13693063937629152,0.029636945916015685,0.027207550285888414,0.01645196908354803,0.015123823784540028,0.15,0.13693063937629152,0.029636945916015685,0.027207550285888414
Claude,Claude,5,17,5,3.6,3.2,4.0,5.0,5.0,4.16,3.6,0.5477225575051662,0.4472135954999579,0.0,0.0,0.0,0.1673320053068154,0.2788866755113586,en_core_sci_lg,0.019090909090909092,0.0261906550743417,0.13333333333333333,0.18257418583505536,0.03339130434782609,0.045789028824386846,0.019090909090909092,0.0261906550743417,0.13333333333333333,0.18257418583505536,0.03339130434782609,0.045789028824386846,0.028636363636363637,0.03030492418324233,0.2,0.2173067468400883,0.05008695652173913,0.05317019788649677,0.0344963144963145,0.012212670912374162,0.2333333333333333,0.09128709291752768,0.06008493427704753,0.02153189439310469,0.019090909090909092,0.0261906550743417,0.13333333333333333,0.18257418583505536,0.03339130434782609,0.045789028824386846,0.028636363636363637,0.03030492418324233,0.2,0.2173067468400883,0.05008695652173913,0.05317019788649677,0.0344963144963145,0.012212670912374162,0.2333333333333333,0.09128709291752768,0.06008493427704753,0.02153189439310469
Claude,Claude,5,18,5,4.0,3.8,4.0,5.0,5.0,4.36,3.9333333333333327,0.0,0.4472135954999579,0.0,0.0,0.0,0.0894427190999917,0.149071198499986,en_core_sci_lg,0.057682290585516396,0.0040302117503359354,0.6666666666666666,0.0,0.10614749543542112,0.006790369439279196,0.057682290585516396,0.0040302117503359354,0.6666666666666666,0.0,0.10614749543542112,0.006790369439279196,0.057682290585516396,0.0040302117503359354,0.6666666666666666,0.0,0.10614749543542112,0.006790369439279196,0.057682290585516396,0.0040302117503359354,0.6666666666666666,0.0,0.10614749543542112,0.006790369439279196,0.057682290585516396,0.0040302117503359354,0.6666666666666666,0.0,0.10614749543542112,0.006790369439279196,0.057682290585516396,0.0040302117503359354,0.6666666666666666,0.0,0.10614749543542112,0.006790369439279196,0.057682290585516396,0.0040302117503359354,0.6666666666666666,0.0,0.10614749543542112,0.006790369439279196
Claude,Claude,5,19,5,4.2,4.2,4.8,5.0,5.0,4.64,4.4,0.4472135954999579,0.4472135954999579,0.4472135954999578,0.0,0.0,0.2190890230020664,0.3651483716701108,en_core_sci_lg,0.055402434520081575,0.0175216536312121,0.5,0.1767766952966369,0.09970307803427188,0.03177559564328441,0.055402434520081575,0.0175216536312121,0.5,0.1767766952966369,0.09970307803427188,0.03177559564328441,0.055402434520081575,0.0175216536312121,0.5,0.1767766952966369,0.09970307803427188,0.03177559564328441,0.055402434520081575,0.0175216536312121,0.5,0.1767766952966369,0.09970307803427188,0.03177559564328441,0.05578704990469696,0.018071851147683858,0.5,0.1767766952966369,0.10033732750573066,0.0327082510967065,0.05578704990469696,0.018071851147683858,0.5,0.1767766952966369,0.10033732750573066,0.0327082510967065,0.05578704990469696,0.018071851147683858,0.5,0.1767766952966369,0.10033732750573066,0.0327082510967065
Claude,Claude,5,20,5,3.8,2.8,3.4,5.0,3.4,3.68,3.333333333333333,0.4472135954999578,0.4472135954999578,0.5477225575051661,0.0,0.5477225575051661,0.3033150177620618,0.4082482904638632,en_core_sci_lg,0.04159053419085597,0.01775815354214642,0.45,0.2091650066335189,0.076120249518247,0.032752851128427574,0.04159053419085597,0.01775815354214642,0.45,0.2091650066335189,0.076120249518247,0.032752851128427574,0.04159053419085597,0.01775815354214642,0.45,0.2091650066335189,0.076120249518247,0.032752851128427574,0.045845853339792145,0.020399307772898768,0.5,0.25,0.08396338677314898,0.03775764035126375,0.04213927951997941,0.017701998405483307,0.45,0.2091650066335189,0.07703629079769059,0.032666231823143044,0.04213927951997941,0.017701998405483307,0.45,0.2091650066335189,0.07703629079769059,0.032666231823143044,0.04648710560693593,0.02055317131403388,0.5,0.25,0.08503629079769058,0.03803099900830257
Claude,Claude,5,21,5,4.0,4.0,4.2,5.0,5.0,4.44,4.066666666666666,0.0,0.0,0.4472135954999579,0.0,0.0,0.0894427190999912,0.1490711984999859,en_core_sci_lg,0.0750917226416319,0.01341752375461063,0.3714285714285714,0.07824607964359515,0.12476626732440685,0.022576076521059668,0.0750917226416319,0.01341752375461063,0.3714285714285714,0.07824607964359515,0.12476626732440685,0.022576076521059668,0.0750917226416319,0.01341752375461063,0.3714285714285714,0.07824607964359515,0.12476626732440685,0.022576076521059668,0.0750917226416319,0.01341752375461063,0.3714285714285714,0.07824607964359515,0.12476626732440685,0.022576076521059668,0.07646997561471244,0.013462468905146857,0.3714285714285714,0.07824607964359515,0.1266133866133866,0.022462352276465505,0.07646997561471244,0.013462468905146857,0.3714285714285714,0.07824607964359515,0.1266133866133866,0.022462352276465505,0.07646997561471244,0.013462468905146857,0.3714285714285714,0.07824607964359515,0.1266133866133866,0.022462352276465505
Claude,Claude,5,22,5,3.2,3.0,3.8,5.0,5.0,4.0,3.333333333333333,0.4472135954999579,0.0,0.447213595499958,0.0,0.0,0.1414213562373096,0.2357022603955158,en_core_sci_lg,0.027204968944099378,0.019421300255310494,0.6,0.4183300132670378,0.05204706640876853,0.03711454850151784,0.027204968944099378,0.019421300255310494,0.6,0.4183300132670378,0.05204706640876853,0.03711454850151784,0.03761340109166196,0.010857055355751544,0.8,0.27386127875258304,0.0718089711706733,0.02088924486134707,0.03771001944914988,0.011167212985188985,0.8,0.27386127875258304,0.0719862761352123,0.021458990725594155,0.027204968944099378,0.019421300255310494,0.6,0.4183300132670378,0.05204706640876853,0.03711454850151784,0.0315527950310559,0.020305013515737293,0.7,0.4472135954999579,0.06038039974210187,0.03883881569684234,0.03771001944914988,0.011167212985188985,0.8,0.27386127875258304,0.0719862761352123,0.021458990725594155
Claude,Claude,5,23,5,4.2,4.2,5.0,5.0,5.0,4.68,4.466666666666667,0.4472135954999578,0.4472135954999578,0.0,0.0,0.0,0.1788854381999833,0.2981423969999719,en_core_sci_lg,0.08493971034267958,0.015012922665456233,0.45,0.11180339887498948,0.1428279786182522,0.026827010832838245,0.08493971034267958,0.015012922665456233,0.45,0.11180339887498948,0.1428279786182522,0.026827010832838245,0.08493971034267958,0.015012922665456233,0.45,0.11180339887498948,0.1428279786182522,0.026827010832838245,0.09448516488813413,0.018451637896244214,0.5,0.125,0.1588536196438932,0.03229526396075872,0.08700096245383883,0.015231665527984523,0.45,0.11180339887498948,0.14572726949156778,0.02719739188080446,0.08700096245383883,0.015231665527984523,0.45,0.11180339887498948,0.14572726949156778,0.02719739188080446,0.09691528313927335,0.019532874351881724,0.5,0.125,0.16226605892038276,0.0337748171999767
Claude,Claude,6,0,5,3.0,3.4,3.6,5.0,5.0,4.0,3.333333333333333,0.7071067811865476,0.5477225575051662,0.5477225575051661,0.0,0.0,0.316227766016838,0.5270462766947299,en_core_sci_lg,0.33138974888200895,0.0671049716435101,0.36,0.05962847939999441,0.34274608833432363,0.05384963032462063,0.33138974888200895,0.0671049716435101,0.36,0.05962847939999441,0.34274608833432363,0.05384963032462063,0.33138974888200895,0.0671049716435101,0.36,0.05962847939999441,0.34274608833432363,0.05384963032462063,0.3425008599931201,0.08196071927098994,0.3733333333333333,0.0894427190999916,0.3548673004555357,0.07812802019214685,0.35140608875129,0.08810039745184328,0.3733333333333333,0.0894427190999916,0.3599137325180969,0.08322326885678893,0.35140608875129,0.08810039745184328,0.3733333333333333,0.0894427190999916,0.3599137325180969,0.08322326885678893,0.35140608875129,0.08810039745184328,0.3733333333333333,0.0894427190999916,0.3599137325180969,0.08322326885678893
Claude,Claude,6,1,5,2.0,2.4,2.6,5.0,5.0,3.4,2.333333333333333,0.0,0.5477225575051661,0.8944271909999159,0.0,0.0,0.2449489742783177,0.4082482904638627,en_core_sci_lg,0.07589169000933707,0.037709122788834516,0.09230769230769231,0.034401045807689073,0.08305512886158048,0.03649742703274397,0.07589169000933707,0.037709122788834516,0.09230769230769231,0.034401045807689073,0.08305512886158048,0.03649742703274397,0.07589169000933707,0.037709122788834516,0.09230769230769231,0.034401045807689073,0.08305512886158048,0.03649742703274397,0.07589169000933707,0.037709122788834516,0.09230769230769231,0.034401045807689073,0.08305512886158048,0.03649742703274397,0.07589169000933707,0.037709122788834516,0.09230769230769231,0.034401045807689073,0.08305512886158048,0.03649742703274397,0.07589169000933707,0.037709122788834516,0.09230769230769231,0.034401045807689073,0.08305512886158048,0.03649742703274397,0.07589169000933707,0.037709122788834516,0.09230769230769231,0.034401045807689073,0.08305512886158048,0.03649742703274397
