nlp_model,model,subfolder,category_id,question_index,precision_mean,precision_std,recall_mean,recall_std,f1_score_mean,f1_score_std,synonyms_precision_dict_mean,synonyms_precision_dict_std,synonyms_recall_dict_mean,synonyms_recall_dict_std,synonyms_f1_dict_mean,synonyms_f1_dict_std,synonyms_precision_snomed_mean,synonyms_precision_snomed_std,synonyms_recall_snomed_mean,synonyms_recall_snomed_std,synonyms_f1_snomed_mean,synonyms_f1_snomed_std,synonyms_precision_wn_mean,synonyms_precision_wn_std,synonyms_recall_wn_mean,synonyms_recall_wn_std,synonyms_f1_wn_mean,synonyms_f1_wn_std,synonyms_lemmatized_precision_dict_mean,synonyms_lemmatized_precision_dict_std,synonyms_lemmatized_recall_dict_mean,synonyms_lemmatized_recall_dict_std,synonyms_lemmatized_f1_dict_mean,synonyms_lemmatized_f1_dict_std,synonyms_lemmatized_precision_snomed_mean,synonyms_lemmatized_precision_snomed_std,synonyms_lemmatized_recall_snomed_mean,synonyms_lemmatized_recall_snomed_std,synonyms_lemmatized_f1_snomed_mean,synonyms_lemmatized_f1_snomed_std,synonyms_lemmatized_precision_wn_mean,synonyms_lemmatized_precision_wn_std,synonyms_lemmatized_recall_wn_mean,synonyms_lemmatized_recall_wn_std,synonyms_lemmatized_f1_wn_mean,synonyms_lemmatized_f1_wn_std
en_core_sci_lg,Llama,Llama_api,4,8,0.012987012987012988,,0.5,,0.025316455696202535,,0.012987012987012988,,0.5,,0.025316455696202535,,0.025974025974025976,,1.0,,0.05063291139240507,,0.012987012987012988,,0.5,,0.025316455696202535,,0.013157894736842105,,0.5,,0.025641025641025637,,0.013157894736842105,,0.5,,0.025641025641025637,,0.013157894736842105,,0.5,,0.025641025641025637,
en_core_sci_lg,Llama,Llama_api,4,9,0.041666666666666664,,0.75,,0.07894736842105264,,0.041666666666666664,,0.75,,0.07894736842105264,,0.041666666666666664,,0.75,,0.07894736842105264,,0.05555555555555555,,1.0,,0.10526315789473684,,0.057971014492753624,,1.0,,0.1095890410958904,,0.057971014492753624,,1.0,,0.1095890410958904,,0.057971014492753624,,1.0,,0.1095890410958904,
en_core_sci_lg,Llama,Llama_cluster,1,0,0.17045454545454544,,0.38461538461538464,,0.23622047244094488,,0.17045454545454544,,0.38461538461538464,,0.23622047244094488,,0.18181818181818182,,0.41025641025641024,,0.2519685039370079,,0.19318181818181818,,0.4358974358974359,,0.2677165354330709,,0.20238095238095238,,0.5,,0.288135593220339,,0.20238095238095238,,0.5,,0.288135593220339,,0.20238095238095238,,0.5,,0.288135593220339,
en_core_sci_lg,Llama,Llama_cluster,1,1,0.06329113924050633,,0.5,,0.11235955056179776,,0.06329113924050633,,0.5,,0.11235955056179776,,0.06329113924050633,,0.5,,0.11235955056179776,,0.06329113924050633,,0.5,,0.11235955056179776,,0.06578947368421052,,0.5,,0.11627906976744186,,0.06578947368421052,,0.5,,0.11627906976744186,,0.06578947368421052,,0.5,,0.11627906976744186,
en_core_sci_lg,Llama,Llama_cluster,1,2,0.0625,,0.45454545454545453,,0.10989010989010987,,0.075,,0.5454545454545454,,0.13186813186813187,,0.0625,,0.45454545454545453,,0.10989010989010987,,0.0875,,0.6363636363636364,,0.15384615384615383,,0.0875,,0.6363636363636364,,0.15384615384615383,,0.0625,,0.45454545454545453,,0.10989010989010987,,0.0875,,0.6363636363636364,,0.15384615384615383,
en_core_sci_lg,Llama,Llama_cluster,1,3,0.10204081632653061,,0.35714285714285715,,0.15873015873015872,,0.10204081632653061,,0.35714285714285715,,0.15873015873015872,,0.11224489795918367,,0.39285714285714285,,0.1746031746031746,,0.10204081632653061,,0.35714285714285715,,0.15873015873015872,,0.12631578947368421,,0.42857142857142855,,0.1951219512195122,,0.10526315789473684,,0.35714285714285715,,0.16260162601626016,,0.10526315789473684,,0.35714285714285715,,0.16260162601626016,
en_core_sci_lg,Llama,Llama_cluster,1,4,0.09876543209876543,,0.1951219512195122,,0.13114754098360656,,0.09876543209876543,,0.1951219512195122,,0.13114754098360656,,0.1111111111111111,,0.21951219512195122,,0.14754098360655735,,0.16049382716049382,,0.3170731707317073,,0.21311475409836067,,0.11392405063291139,,0.225,,0.15126050420168066,,0.11392405063291139,,0.225,,0.15126050420168066,,0.1518987341772152,,0.3,,0.20168067226890757,
en_core_sci_lg,Llama,Llama_cluster,1,5,0.07317073170731707,,0.42857142857142855,,0.125,,0.07317073170731707,,0.42857142857142855,,0.125,,0.07317073170731707,,0.42857142857142855,,0.125,,0.07317073170731707,,0.42857142857142855,,0.125,,0.07894736842105263,,0.5,,0.13636363636363635,,0.07894736842105263,,0.5,,0.13636363636363635,,0.07894736842105263,,0.5,,0.13636363636363635,
en_core_sci_lg,Llama,Llama_cluster,1,6,0.07317073170731707,,0.6666666666666666,,0.13186813186813187,,0.08536585365853659,,0.7777777777777778,,0.15384615384615385,,0.07317073170731707,,0.6666666666666666,,0.13186813186813187,,0.0975609756097561,,0.8888888888888888,,0.17582417582417584,,0.12162162162162163,,1.0,,0.21686746987951808,,0.0945945945945946,,0.7777777777777778,,0.16867469879518074,,0.10810810810810811,,0.8888888888888888,,0.1927710843373494,
en_core_sci_lg,Llama,Llama_cluster,1,7,0.058823529411764705,,0.6,,0.10714285714285714,,0.058823529411764705,,0.6,,0.10714285714285714,,0.058823529411764705,,0.6,,0.10714285714285714,,0.058823529411764705,,0.6,,0.10714285714285714,,0.08333333333333333,,0.8,,0.1509433962264151,,0.0625,,0.6,,0.11320754716981132,,0.0625,,0.6,,0.11320754716981132,
en_core_sci_lg,Llama,Llama_cluster,1,8,0.08695652173913043,,0.8571428571428571,,0.15789473684210523,,0.08695652173913043,,0.8571428571428571,,0.15789473684210523,,0.08695652173913043,,0.8571428571428571,,0.15789473684210523,,0.08695652173913043,,0.8571428571428571,,0.15789473684210523,,0.08823529411764706,,0.8571428571428571,,0.16,,0.08823529411764706,,0.8571428571428571,,0.16,,0.08823529411764706,,0.8571428571428571,,0.16,
en_core_sci_lg,Llama,Llama_cluster,1,9,0.18518518518518517,,0.5172413793103449,,0.2727272727272727,,0.18518518518518517,,0.5172413793103449,,0.2727272727272727,,0.18518518518518517,,0.5172413793103449,,0.2727272727272727,,0.18518518518518517,,0.5172413793103449,,0.2727272727272727,,0.19480519480519481,,0.5172413793103449,,0.2830188679245283,,0.19480519480519481,,0.5172413793103449,,0.2830188679245283,,0.2077922077922078,,0.5517241379310345,,0.3018867924528302,
en_core_sci_lg,Llama,Llama_cluster,1,10,0.1721311475409836,,0.328125,,0.22580645161290325,,0.1885245901639344,,0.359375,,0.24731182795698922,,0.1721311475409836,,0.328125,,0.22580645161290325,,0.2459016393442623,,0.46875,,0.3225806451612903,,0.23728813559322035,,0.4375,,0.30769230769230765,,0.211864406779661,,0.390625,,0.2747252747252747,,0.2457627118644068,,0.453125,,0.31868131868131866,
en_core_sci_lg,Llama,Llama_cluster,3,0,0.03508771929824561,,0.3333333333333333,,0.06349206349206349,,0.03508771929824561,,0.3333333333333333,,0.06349206349206349,,0.03508771929824561,,0.3333333333333333,,0.06349206349206349,,0.05263157894736842,,0.5,,0.09523809523809525,,0.05357142857142857,,0.5,,0.09677419354838708,,0.05357142857142857,,0.5,,0.09677419354838708,,0.05357142857142857,,0.5,,0.09677419354838708,
en_core_sci_lg,Llama,Llama_cluster,3,1,0.10416666666666667,,1.0,,0.18867924528301885,,0.10416666666666667,,1.0,,0.18867924528301885,,0.10416666666666667,,1.0,,0.18867924528301885,,0.10416666666666667,,1.0,,0.18867924528301885,,0.10638297872340426,,1.0,,0.1923076923076923,,0.10638297872340426,,1.0,,0.1923076923076923,,0.10638297872340426,,1.0,,0.1923076923076923,
en_core_sci_lg,Llama,Llama_cluster,3,2,0.09523809523809523,,0.5714285714285714,,0.16326530612244897,,0.09523809523809523,,0.5714285714285714,,0.16326530612244897,,0.09523809523809523,,0.5714285714285714,,0.16326530612244897,,0.09523809523809523,,0.5714285714285714,,0.16326530612244897,,0.09523809523809523,,0.5714285714285714,,0.16326530612244897,,0.09523809523809523,,0.5714285714285714,,0.16326530612244897,,0.09523809523809523,,0.5714285714285714,,0.16326530612244897,
en_core_sci_lg,Llama,Llama_cluster,3,3,0.04,,0.5,,0.07407407407407407,,0.04,,0.5,,0.07407407407407407,,0.04,,0.5,,0.07407407407407407,,0.04,,0.5,,0.07407407407407407,,0.04081632653061224,,0.5,,0.07547169811320753,,0.04081632653061224,,0.5,,0.07547169811320753,,0.04081632653061224,,0.5,,0.07547169811320753,
en_core_sci_lg,Llama,Llama_cluster,3,4,0.06521739130434782,,0.75,,0.12,,0.06521739130434782,,0.75,,0.12,,0.06521739130434782,,0.75,,0.12,,0.06521739130434782,,0.75,,0.12,,0.09523809523809523,,1.0,,0.17391304347826084,,0.07142857142857142,,0.75,,0.13043478260869565,,0.07142857142857142,,0.75,,0.13043478260869565,
en_core_sci_lg,Llama,Llama_cluster,3,5,0.06666666666666667,,1.0,,0.125,,0.06666666666666667,,1.0,,0.125,,0.06666666666666667,,1.0,,0.125,,0.06666666666666667,,1.0,,0.125,,0.06818181818181818,,1.0,,0.1276595744680851,,0.06818181818181818,,1.0,,0.1276595744680851,,0.06818181818181818,,1.0,,0.1276595744680851,
en_core_sci_lg,Llama,Llama_cluster,3,6,0.1,,0.5,,0.16666666666666669,,0.1,,0.5,,0.16666666666666669,,0.1,,0.5,,0.16666666666666669,,0.13333333333333333,,0.6666666666666666,,0.2222222222222222,,0.13793103448275862,,0.6666666666666666,,0.2285714285714286,,0.13793103448275862,,0.6666666666666666,,0.2285714285714286,,0.13793103448275862,,0.6666666666666666,,0.2285714285714286,
en_core_sci_lg,Llama,Llama_cluster,3,7,0.09302325581395349,,0.5,,0.15686274509803924,,0.09302325581395349,,0.5,,0.15686274509803924,,0.09302325581395349,,0.5,,0.15686274509803924,,0.09302325581395349,,0.5,,0.15686274509803924,,0.09523809523809523,,0.5,,0.16,,0.09523809523809523,,0.5,,0.16,,0.09523809523809523,,0.5,,0.16,
en_core_sci_lg,Llama,Llama_cluster,3,8,0.0784313725490196,,0.6666666666666666,,0.14035087719298245,,0.0784313725490196,,0.6666666666666666,,0.14035087719298245,,0.0784313725490196,,0.6666666666666666,,0.14035087719298245,,0.0784313725490196,,0.6666666666666666,,0.14035087719298245,,0.0784313725490196,,0.6666666666666666,,0.14035087719298245,,0.0784313725490196,,0.6666666666666666,,0.14035087719298245,,0.0784313725490196,,0.6666666666666666,,0.14035087719298245,
en_core_sci_lg,Llama,Llama_cluster,3,9,0.045454545454545456,,0.6666666666666666,,0.08510638297872342,,0.045454545454545456,,0.6666666666666666,,0.08510638297872342,,0.045454545454545456,,0.6666666666666666,,0.08510638297872342,,0.045454545454545456,,0.6666666666666666,,0.08510638297872342,,0.047619047619047616,,0.6666666666666666,,0.08888888888888889,,0.047619047619047616,,0.6666666666666666,,0.08888888888888889,,0.047619047619047616,,0.6666666666666666,,0.08888888888888889,
en_core_sci_lg,Llama,Llama_cluster,3,10,0.183206106870229,,0.3870967741935484,,0.24870466321243523,,0.183206106870229,,0.3870967741935484,,0.24870466321243523,,0.1984732824427481,,0.41935483870967744,,0.2694300518134715,,0.21374045801526717,,0.45161290322580644,,0.29015544041450775,,0.2222222222222222,,0.4745762711864407,,0.3027027027027027,,0.2222222222222222,,0.4745762711864407,,0.3027027027027027,,0.2222222222222222,,0.4745762711864407,,0.3027027027027027,
en_core_sci_lg,Llama,Llama_cluster,3,11,0.1506849315068493,,0.5789473684210527,,0.2391304347826087,,0.1506849315068493,,0.5789473684210527,,0.2391304347826087,,0.1506849315068493,,0.5789473684210527,,0.2391304347826087,,0.1780821917808219,,0.6842105263157895,,0.2826086956521739,,0.18840579710144928,,0.6842105263157895,,0.2954545454545454,,0.17391304347826086,,0.631578947368421,,0.2727272727272727,,0.18840579710144928,,0.6842105263157895,,0.2954545454545454,
en_core_sci_lg,Llama,Llama_cluster,4,0,0.07692307692307693,,0.8,,0.14035087719298248,,0.07692307692307693,,0.8,,0.14035087719298248,,0.07692307692307693,,0.8,,0.14035087719298248,,0.07692307692307693,,0.8,,0.14035087719298248,,0.08,,0.8,,0.14545454545454545,,0.08,,0.8,,0.14545454545454545,,0.08,,0.8,,0.14545454545454545,
en_core_sci_lg,Llama,Llama_cluster,4,1,0.12,,0.6,,0.19999999999999998,,0.12,,0.6,,0.19999999999999998,,0.12,,0.6,,0.19999999999999998,,0.12,,0.6,,0.19999999999999998,,0.125,,0.6,,0.20689655172413793,,0.125,,0.6,,0.20689655172413793,,0.125,,0.6,,0.20689655172413793,
en_core_sci_lg,Llama,Llama_cluster,4,2,0.009345794392523364,,0.2,,0.017857142857142856,,0.009345794392523364,,0.2,,0.017857142857142856,,0.009345794392523364,,0.2,,0.017857142857142856,,0.009345794392523364,,0.2,,0.017857142857142856,,0.009708737864077669,,0.2,,0.018518518518518517,,0.009708737864077669,,0.2,,0.018518518518518517,,0.009708737864077669,,0.2,,0.018518518518518517,
en_core_sci_lg,Llama,Llama_cluster,4,3,0.03896103896103896,,1.0,,0.07500000000000001,,0.03896103896103896,,1.0,,0.07500000000000001,,0.03896103896103896,,1.0,,0.07500000000000001,,0.03896103896103896,,1.0,,0.07500000000000001,,0.039473684210526314,,1.0,,0.07594936708860758,,0.039473684210526314,,1.0,,0.07594936708860758,,0.039473684210526314,,1.0,,0.07594936708860758,
en_core_sci_lg,Llama,Llama_cluster,4,4,0.027777777777777776,,0.5,,0.05263157894736842,,0.027777777777777776,,0.5,,0.05263157894736842,,0.027777777777777776,,0.5,,0.05263157894736842,,0.027777777777777776,,0.5,,0.05263157894736842,,0.029411764705882353,,0.5,,0.05555555555555555,,0.029411764705882353,,0.5,,0.05555555555555555,,0.029411764705882353,,0.5,,0.05555555555555555,
en_core_sci_lg,Llama,Llama_cluster,4,5,0.03896103896103896,,0.6,,0.07317073170731707,,0.03896103896103896,,0.6,,0.07317073170731707,,0.03896103896103896,,0.6,,0.07317073170731707,,0.03896103896103896,,0.6,,0.07317073170731707,,0.0410958904109589,,0.6,,0.07692307692307691,,0.0410958904109589,,0.6,,0.07692307692307691,,0.0410958904109589,,0.6,,0.07692307692307691,
en_core_sci_lg,Llama,Llama_cluster,4,6,0.06,,1.0,,0.11320754716981131,,0.06,,1.0,,0.11320754716981131,,0.06,,1.0,,0.11320754716981131,,0.06,,1.0,,0.11320754716981131,,0.061224489795918366,,1.0,,0.11538461538461538,,0.061224489795918366,,1.0,,0.11538461538461538,,0.061224489795918366,,1.0,,0.11538461538461538,
en_core_sci_lg,Llama,Llama_cluster,4,7,0.03636363636363636,,0.5,,0.06779661016949153,,0.05454545454545454,,0.75,,0.10169491525423728,,0.03636363636363636,,0.5,,0.06779661016949153,,0.03636363636363636,,0.5,,0.06779661016949153,,0.05555555555555555,,0.75,,0.10344827586206895,,0.05555555555555555,,0.75,,0.10344827586206895,,0.05555555555555555,,0.75,,0.10344827586206895,
en_core_sci_lg,Llama,Llama_cluster,4,8,0.015625,,0.5,,0.030303030303030304,,0.015625,,0.5,,0.030303030303030304,,0.03125,,1.0,,0.06060606060606061,,0.015625,,0.5,,0.030303030303030304,,0.015873015873015872,,0.5,,0.03076923076923077,,0.015873015873015872,,0.5,,0.03076923076923077,,0.015873015873015872,,0.5,,0.03076923076923077,
en_core_sci_lg,Llama,Llama_cluster,4,9,0.04225352112676056,,0.75,,0.08,,0.04225352112676056,,0.75,,0.08,,0.04225352112676056,,0.75,,0.08,,0.04225352112676056,,0.75,,0.08,,0.043478260869565216,,0.75,,0.0821917808219178,,0.043478260869565216,,0.75,,0.0821917808219178,,0.043478260869565216,,0.75,,0.0821917808219178,
en_core_sci_lg,Med42,Med42,1,0,0.07547169811320754,,0.20512820512820512,,0.1103448275862069,,0.07547169811320754,,0.20512820512820512,,0.1103448275862069,,0.10377358490566038,,0.28205128205128205,,0.15172413793103448,,0.09433962264150944,,0.2564102564102564,,0.13793103448275862,,0.12121212121212122,,0.35294117647058826,,0.1804511278195489,,0.1414141414141414,,0.4117647058823529,,0.21052631578947367,,0.12121212121212122,,0.35294117647058826,,0.1804511278195489,
en_core_sci_lg,Med42,Med42,1,1,0.1076923076923077,,0.7,,0.18666666666666665,,0.1076923076923077,,0.7,,0.18666666666666665,,0.1076923076923077,,0.7,,0.18666666666666665,,0.1076923076923077,,0.7,,0.18666666666666665,,0.11290322580645161,,0.7,,0.19444444444444445,,0.11290322580645161,,0.7,,0.19444444444444445,,0.11290322580645161,,0.7,,0.19444444444444445,
en_core_sci_lg,Med42,Med42,1,2,0.0707070707070707,,0.6363636363636364,,0.12727272727272726,,0.09090909090909091,,0.8181818181818182,,0.16363636363636364,,0.0707070707070707,,0.6363636363636364,,0.12727272727272726,,0.09090909090909091,,0.8181818181818182,,0.16363636363636364,,0.10416666666666667,,0.9090909090909091,,0.1869158878504673,,0.08333333333333333,,0.7272727272727273,,0.14953271028037382,,0.09375,,0.8181818181818182,,0.16822429906542055,
en_core_sci_lg,Med42,Med42,1,3,0.08888888888888889,,0.42857142857142855,,0.147239263803681,,0.08888888888888889,,0.42857142857142855,,0.147239263803681,,0.08888888888888889,,0.42857142857142855,,0.147239263803681,,0.08888888888888889,,0.42857142857142855,,0.147239263803681,,0.09774436090225563,,0.4642857142857143,,0.1614906832298137,,0.09022556390977443,,0.42857142857142855,,0.14906832298136644,,0.09022556390977443,,0.42857142857142855,,0.14906832298136644,
en_core_sci_lg,Med42,Med42,1,4,0.18604651162790697,,0.3902439024390244,,0.25196850393700787,,0.18604651162790697,,0.3902439024390244,,0.25196850393700787,,0.18604651162790697,,0.3902439024390244,,0.25196850393700787,,0.22093023255813954,,0.4634146341463415,,0.2992125984251969,,0.19047619047619047,,0.4,,0.25806451612903225,,0.19047619047619047,,0.4,,0.25806451612903225,,0.21428571428571427,,0.45,,0.29032258064516125,
en_core_sci_lg,Med42,Med42,1,5,0.06,,0.42857142857142855,,0.10526315789473684,,0.06,,0.42857142857142855,,0.10526315789473684,,0.06,,0.42857142857142855,,0.10526315789473684,,0.06,,0.42857142857142855,,0.10526315789473684,,0.0625,,0.5,,0.1111111111111111,,0.0625,,0.5,,0.1111111111111111,,0.0625,,0.5,,0.1111111111111111,
en_core_sci_lg,Med42,Med42,1,6,0.05714285714285714,,0.6666666666666666,,0.10526315789473684,,0.06666666666666667,,0.7777777777777778,,0.12280701754385964,,0.05714285714285714,,0.6666666666666666,,0.10526315789473684,,0.0761904761904762,,0.8888888888888888,,0.14035087719298248,,0.09,,1.0,,0.16513761467889906,,0.07,,0.7777777777777778,,0.12844036697247707,,0.08,,0.8888888888888888,,0.14678899082568808,
en_core_sci_lg,Med42,Med42,1,7,0.03409090909090909,,0.6,,0.06451612903225806,,0.03409090909090909,,0.6,,0.06451612903225806,,0.03409090909090909,,0.6,,0.06451612903225806,,0.03409090909090909,,0.6,,0.06451612903225806,,0.047619047619047616,,0.8,,0.0898876404494382,,0.03571428571428571,,0.6,,0.06741573033707865,,0.03571428571428571,,0.6,,0.06741573033707865,
en_core_sci_lg,Med42,Med42,1,8,0.09836065573770492,,0.8571428571428571,,0.17647058823529413,,0.09836065573770492,,0.8571428571428571,,0.17647058823529413,,0.09836065573770492,,0.8571428571428571,,0.17647058823529413,,0.09836065573770492,,0.8571428571428571,,0.17647058823529413,,0.09836065573770492,,0.8571428571428571,,0.17647058823529413,,0.09836065573770492,,0.8571428571428571,,0.17647058823529413,,0.09836065573770492,,0.8571428571428571,,0.17647058823529413,
en_core_sci_lg,Med42,Med42,1,9,0.19540229885057472,,0.5862068965517241,,0.2931034482758621,,0.19540229885057472,,0.5862068965517241,,0.2931034482758621,,0.19540229885057472,,0.5862068965517241,,0.2931034482758621,,0.20689655172413793,,0.6206896551724138,,0.3103448275862069,,0.20930232558139536,,0.6206896551724138,,0.31304347826086953,,0.19767441860465115,,0.5862068965517241,,0.29565217391304344,,0.20930232558139536,,0.6206896551724138,,0.31304347826086953,
en_core_sci_lg,Med42,Med42,1,10,0.12698412698412698,,0.25,,0.16842105263157894,,0.14285714285714285,,0.28125,,0.1894736842105263,,0.12698412698412698,,0.25,,0.16842105263157894,,0.18253968253968253,,0.359375,,0.24210526315789474,,0.19672131147540983,,0.375,,0.25806451612903225,,0.16393442622950818,,0.3125,,0.21505376344086022,,0.1885245901639344,,0.359375,,0.24731182795698922,
en_core_sci_lg,Med42,Med42,3,0,0.02531645569620253,,0.3333333333333333,,0.04705882352941176,,0.02531645569620253,,0.3333333333333333,,0.04705882352941176,,0.02531645569620253,,0.3333333333333333,,0.04705882352941176,,0.0379746835443038,,0.5,,0.07058823529411765,,0.0379746835443038,,0.5,,0.07058823529411765,,0.0379746835443038,,0.5,,0.07058823529411765,,0.0379746835443038,,0.5,,0.07058823529411765,
en_core_sci_lg,Med42,Med42,3,1,0.05454545454545454,,0.6,,0.09999999999999999,,0.07272727272727272,,0.8,,0.13333333333333333,,0.05454545454545454,,0.6,,0.09999999999999999,,0.05454545454545454,,0.6,,0.09999999999999999,,0.07547169811320754,,0.8,,0.13793103448275862,,0.05660377358490566,,0.6,,0.10344827586206896,,0.05660377358490566,,0.6,,0.10344827586206896,
en_core_sci_lg,Med42,Med42,3,2,0.0875,,1.0,,0.16091954022988506,,0.0875,,1.0,,0.16091954022988506,,0.0875,,1.0,,0.16091954022988506,,0.0875,,1.0,,0.16091954022988506,,0.08974358974358974,,1.0,,0.1647058823529412,,0.08974358974358974,,1.0,,0.1647058823529412,,0.08974358974358974,,1.0,,0.1647058823529412,
en_core_sci_lg,Med42,Med42,3,3,0.04411764705882353,,0.75,,0.08333333333333334,,0.04411764705882353,,0.75,,0.08333333333333334,,0.04411764705882353,,0.75,,0.08333333333333334,,0.04411764705882353,,0.75,,0.08333333333333334,,0.045454545454545456,,0.75,,0.08571428571428572,,0.045454545454545456,,0.75,,0.08571428571428572,,0.045454545454545456,,0.75,,0.08571428571428572,
en_core_sci_lg,Med42,Med42,3,4,0.08,,1.0,,0.14814814814814814,,0.08,,1.0,,0.14814814814814814,,0.08,,1.0,,0.14814814814814814,,0.08,,1.0,,0.14814814814814814,,0.08333333333333333,,1.0,,0.15384615384615385,,0.08333333333333333,,1.0,,0.15384615384615385,,0.08333333333333333,,1.0,,0.15384615384615385,
en_core_sci_lg,Med42,Med42,3,5,0.0,,0.0,,0.0,,1.0,,0.0,,0.0,,1.0,,0.0,,0.0,,1.0,,0.0,,0.0,,1.0,,0.0,,0.0,,1.0,,0.0,,0.0,,1.0,,0.0,,0.0,
en_core_sci_lg,Med42,Med42,3,6,0.05660377358490566,,0.5,,0.1016949152542373,,0.05660377358490566,,0.5,,0.1016949152542373,,0.05660377358490566,,0.5,,0.1016949152542373,,0.07547169811320754,,0.6666666666666666,,0.13559322033898305,,0.0784313725490196,,0.6666666666666666,,0.14035087719298245,,0.0784313725490196,,0.6666666666666666,,0.14035087719298245,,0.0784313725490196,,0.6666666666666666,,0.14035087719298245,
en_core_sci_lg,Med42,Med42,3,7,0.0851063829787234,,0.5,,0.14545454545454545,,0.0851063829787234,,0.5,,0.14545454545454545,,0.0851063829787234,,0.5,,0.14545454545454545,,0.10638297872340426,,0.625,,0.1818181818181818,,0.08695652173913043,,0.5,,0.14814814814814817,,0.08695652173913043,,0.5,,0.14814814814814817,,0.10869565217391304,,0.625,,0.18518518518518517,
en_core_sci_lg,Med42,Med42,3,8,0.058823529411764705,,0.5,,0.10526315789473684,,0.058823529411764705,,0.5,,0.10526315789473684,,0.058823529411764705,,0.5,,0.10526315789473684,,0.058823529411764705,,0.5,,0.10526315789473684,,0.06,,0.5,,0.10714285714285712,,0.06,,0.5,,0.10714285714285712,,0.06,,0.5,,0.10714285714285712,
en_core_sci_lg,Med42,Med42,3,9,0.03773584905660377,,0.6666666666666666,,0.07142857142857142,,0.03773584905660377,,0.6666666666666666,,0.07142857142857142,,0.05660377358490566,,1.0,,0.10714285714285715,,0.03773584905660377,,0.6666666666666666,,0.07142857142857142,,0.038461538461538464,,0.6666666666666666,,0.07272727272727274,,0.057692307692307696,,1.0,,0.1090909090909091,,0.038461538461538464,,0.6666666666666666,,0.07272727272727274,
en_core_sci_lg,Med42,Med42,3,10,0.17073170731707318,,0.3387096774193548,,0.22702702702702704,,0.17886178861788618,,0.3548387096774194,,0.23783783783783788,,0.17073170731707318,,0.3387096774193548,,0.22702702702702704,,0.2032520325203252,,0.4032258064516129,,0.2702702702702703,,0.21008403361344538,,0.423728813559322,,0.2808988764044944,,0.16806722689075632,,0.3389830508474576,,0.2247191011235955,,0.20168067226890757,,0.4067796610169492,,0.26966292134831465,
en_core_sci_lg,Med42,Med42,3,11,0.0898876404494382,,0.42105263157894735,,0.14814814814814814,,0.10112359550561797,,0.47368421052631576,,0.16666666666666669,,0.0898876404494382,,0.42105263157894735,,0.14814814814814814,,0.11235955056179775,,0.5263157894736842,,0.1851851851851852,,0.11627906976744186,,0.5263157894736842,,0.1904761904761905,,0.09302325581395349,,0.42105263157894735,,0.1523809523809524,,0.11627906976744186,,0.5263157894736842,,0.1904761904761905,
en_core_sci_lg,Med42,Med42,4,0,0.03636363636363636,,0.4,,0.06666666666666667,,0.03636363636363636,,0.4,,0.06666666666666667,,0.03636363636363636,,0.4,,0.06666666666666667,,0.05454545454545454,,0.6,,0.09999999999999999,,0.05555555555555555,,0.6,,0.10169491525423728,,0.05555555555555555,,0.6,,0.10169491525423728,,0.05555555555555555,,0.6,,0.10169491525423728,
en_core_sci_lg,Med42,Med42,4,1,0.05405405405405406,,0.8,,0.10126582278481013,,0.06756756756756757,,1.0,,0.12658227848101267,,0.05405405405405406,,0.8,,0.10126582278481013,,0.06756756756756757,,1.0,,0.12658227848101267,,0.0684931506849315,,1.0,,0.1282051282051282,,0.0547945205479452,,0.8,,0.10256410256410256,,0.0684931506849315,,1.0,,0.1282051282051282,
en_core_sci_lg,Med42,Med42,4,2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
en_core_sci_lg,Med42,Med42,4,3,0.0,,0.0,,0.0,,1.0,,0.0,,0.0,,1.0,,0.0,,0.0,,1.0,,0.0,,0.0,,1.0,,0.0,,0.0,,1.0,,0.0,,0.0,,1.0,,0.0,,0.0,
en_core_sci_lg,Med42,Med42,4,4,0.015384615384615385,,0.16666666666666666,,0.028169014084507043,,0.015384615384615385,,0.16666666666666666,,0.028169014084507043,,0.015384615384615385,,0.16666666666666666,,0.028169014084507043,,0.015384615384615385,,0.16666666666666666,,0.028169014084507043,,0.015625,,0.16666666666666666,,0.02857142857142857,,0.015625,,0.16666666666666666,,0.02857142857142857,,0.015625,,0.16666666666666666,,0.02857142857142857,
en_core_sci_lg,Med42,Med42,4,5,0.0684931506849315,,1.0,,0.1282051282051282,,0.0684931506849315,,1.0,,0.1282051282051282,,0.0684931506849315,,1.0,,0.1282051282051282,,0.0684931506849315,,1.0,,0.1282051282051282,,0.07246376811594203,,1.0,,0.13513513513513511,,0.07246376811594203,,1.0,,0.13513513513513511,,0.07246376811594203,,1.0,,0.13513513513513511,
en_core_sci_lg,Med42,Med42,4,6,0.029411764705882353,,0.6666666666666666,,0.056338028169014086,,0.029411764705882353,,0.6666666666666666,,0.056338028169014086,,0.029411764705882353,,0.6666666666666666,,0.056338028169014086,,0.029411764705882353,,0.6666666666666666,,0.056338028169014086,,0.04411764705882353,,1.0,,0.08450704225352113,,0.029411764705882353,,0.6666666666666666,,0.056338028169014086,,0.029411764705882353,,0.6666666666666666,,0.056338028169014086,
